periodo_id,Coal,Combustible renewables,Geothermal,Hydro,Natural gas,Oil,Solar,Wind
1,0.19420597183252908,0.2424847982025364,0.0,0.6674966460408065,0.26562189928060076,0.3280132742717704,0.0,0.007045806583338546
2,0.15257843860896325,0.24723352437238846,0.0,0.3938371376838475,0.09945790139776362,0.7780181319482921,0.0,0.00020030075249032053
3,0.18295977919437123,0.22841354742279202,0.0,0.3120838173183232,0.4577970111987277,0.4400693133250144,0.0,0.0
4,0.13048090940425894,0.23468366338954166,0.0,0.3934051336514209,0.3295470857994937,0.6561391091296118,0.0,0.006172905008565384
5,0.2967388532016899,0.22897363712650218,0.0,0.4439832680972136,0.40706790307110935,0.2983830113179691,0.0,0.00017867737580102433
6,0.2890809511413144,0.24046109299801335,0.0,0.34727148933380486,0.3768799988548038,0.6602265672953042,0.0,0.0045636705538988145
7,0.2769441707212008,0.2766005200405617,0.0,0.40033555961672546,0.34560768655207624,0.8740424807743772,0.0,0.01049871841888194
8,0.28521789453803115,0.23240157869419537,0.0,0.27016463500772153,0.4089909881590374,1.0,0.0,0.005858797010341921
9,0.033658069547561065,0.2188823934103716,0.0,0.37563635386195354,0.4554986277265642,0.8950515318110637,0.0,0.10803266608463818
10,0.24135140249478093,0.31677130907657686,0.0,0.5154291864659142,0.3556239408782805,0.5261810607981675,0.0,0.009769213973732527
11,0.23141947532125662,0.37613921282829715,0.0,0.5312149300356945,0.5713688125464915,0.13825251362837282,0.0,0.011715317875769179
12,0.2687026310367282,0.44539935994296725,0.0,0.4555984131154563,0.6351389012637361,0.42256251760767155,0.0,0.009839774466087074
13,0.227597249333651,0.5143818694681191,0.0,0.47313308446232166,0.6629920410420596,0.28661353355211994,0.0,0.015304798406192342
14,0.16034874495249818,0.5242323869505633,0.0,0.2556376706020838,0.6304151200703227,0.46026015578786245,0.0,0.004510181148404239
15,0.2562934863920361,0.48519140637131597,0.0,0.15713514076683338,0.7233921034518831,0.9140782418123385,0.0,0.016915170933316234
16,0.3099708548423312,0.49819704235660894,0.0,0.1187765489525367,0.6844127707586045,0.5921270587329714,0.0,0.015449333608273424
17,0.42248321904327624,0.4863549165007999,0.0,0.13202076230557352,0.6913066446499785,0.6223219124879975,0.0,0.0008478639807118736
18,0.36023094094050556,0.5101852087941876,0.0,0.14599280299541423,0.6169516096671523,0.7108282418990436,0.0,0.02380278544508573
19,0.38429602546068453,0.5851521724887815,0.0,0.3289982798063565,0.6090863001621618,0.3330479903372955,0.0,0.011660690397817277
20,0.36046823887161994,0.49346436460233595,0.0,0.5059001057837105,0.5919483122112978,0.18218932825003498,0.0,0.010091288479157308
21,0.36708327897157167,0.46542136321943745,0.0,0.5336559823369862,0.3430469771684828,0.16595241374751035,0.0,0.020588868825581922
22,0.36360258907510445,0.668483570383196,0.0,0.7041965871898714,0.28263159645726194,0.16970290978421781,0.0,0.02797040678383322
23,0.23710886134578846,0.7916375066955594,0.0,0.7603882238563107,0.32042248426712794,0.24422710319413848,0.0,0.024669996657572236
24,0.36388167834226526,0.9353141568504607,0.0,0.6315530944786232,0.3621763443010048,0.5268343730110133,0.0,0.008892898181587366
25,0.4366158960297464,0.397733960831518,0.0,0.47939994815349757,0.6080191251648119,0.2939971265859151,0.0,0.013785471675654953
26,0.44619043522604585,0.39165963553483313,0.0,0.3505969513071479,0.509353307601804,0.41738262105040297,0.0,0.025143434799822086
27,0.5247062680934719,0.4159697754540357,0.0,0.361730108355328,0.5807468043144721,0.49311396336389474,0.0,0.01648725568935964
28,0.3954672819100695,0.5424553628406178,0.0,0.10231755234520817,0.6444754059654323,0.7958520318599953,0.0,0.00044384825835923347
29,0.5183578278958855,0.6566992188234716,0.0,0.09388199780883982,0.5676279556927426,0.8942279461819754,0.0,0.02433085106528748
30,0.4742828595325873,0.6100448698935048,0.0,0.5506938745485699,0.32785058391973515,0.3296971887408202,0.0,0.024780389685933383
31,0.4282595502611921,0.6498706179945697,0.0,0.7038196674968804,0.3031702473183418,0.16429807308233424,0.0,0.031608824429921634
32,0.5672834734016796,0.6557491526211896,0.0,0.3887408162056812,0.5305040522562203,0.23528416413791303,0.0,0.019553222889410363
33,0.5589756440117539,0.6606455242143694,0.0,0.28229849088898423,0.43987013072589914,0.15548776805560285,0.0,0.024008776559862704
34,0.5711446085642251,0.7001519088454102,0.0,0.35144463808624243,0.48759940482986613,0.32144788981181377,0.0,0.023144979564748185
35,0.601795431213105,0.6300331714972589,0.0,0.30447605799403094,0.3585995209247193,0.4881787228204903,0.0,0.020245170943467842
36,0.6348254778555263,0.7611856381342399,0.0,0.2883485875036768,0.46767029471188976,0.32731246473755177,0.0,0.03797406368377601
37,0.6653470836147913,0.6580456808905571,0.0,0.40275212998937876,0.5663195174483842,0.22892310777744718,0.0,0.0005144087507137803
38,0.6463464365191852,0.6196193546279888,0.0,0.24073174634273525,0.5081846488576962,0.15381729622467746,0.0,0.02152891667533763
39,0.8026590030579274,0.761851647380772,0.0,0.18183026620016557,0.5725247060394347,0.2822805231966885,0.0003245952643360537,0.029033366458980723
40,0.7082912841039127,0.6761498985053264,0.0,0.16992541835970537,0.519876980661796,0.27681922741468246,0.00029379874969316433,0.026266712315208152
41,0.7404768575420851,0.8460079338359516,0.0,0.13663356569313717,0.4967048584854851,0.6534048765351089,0.0002623863047574172,0.03436865013895021
42,0.7993675750741301,0.8144663778568121,0.0,0.18187820997708198,0.28149548910362376,0.8360688204246987,0.00021372781162165203,0.022070639165027373
43,0.7340390703501926,0.7949803916606835,0.0,0.3867975631200314,0.3394593033287075,0.5936326342029042,0.00022543048718595,0.040945570869868234
44,0.7896494081826827,0.7083077136427028,0.0,0.30897257222056357,0.3780780176765896,0.4714282995416135,0.00048720086165050943,0.05274510610747994
45,0.6611679500101454,0.6808922053089468,0.0,0.4783548758247583,0.25127567175940707,0.0821268109313802,0.0006331763410578049,0.06877144245162037
46,0.7166490709530203,0.6504419415891852,0.0,0.5174545560205377,0.3223474841427306,0.2072930068594135,0.0008462882223865992,0.04468869118203113
47,0.5825209788123668,0.6671419228407842,0.0,0.5300974320014011,0.3076916992807984,0.4103682524770913,0.00082657845301515,0.05274396803502261
48,0.6868278303426721,0.6674901734588504,0.0,0.5698193612167324,0.3808742459441677,0.213795659008123,0.0008142598471579943,0.03171125095108146
49,0.5819565555956473,0.7267345044106117,0.0,0.4543289231075344,0.423034679227633,0.4186525022652212,0.0034048626589178455,0.06098588877101643
50,0.5668631582402929,0.6545872473332636,0.0,0.21028387771962748,0.5557601016851315,0.26177333064997965,0.012090095718505499,0.07606193461328517
51,0.626209257227189,0.7792609686009668,0.0,0.21039047611723932,0.6214430632893724,0.47421451033686407,0.021175683468450713,0.06862804532199661
52,0.5678133106851193,0.7109589118963682,0.0,0.21611771729801682,0.6279214282553427,0.2764813691098226,0.019967228233863734,0.07231540008375029
53,0.6775410268968535,0.821805318301129,0.0,0.3275686371819269,0.5198074100429495,0.19259213780657025,0.01852348762740508,0.06489061537212039
54,0.6509016921482494,0.7046342313166496,0.0,0.34245211967335715,0.43477232767336654,0.42920407701699986,0.01925090130327013,0.09032312057610463
55,0.6442511053946488,0.7797697033748238,0.0,0.29262068405102676,0.4277744169850021,0.6500567634662585,0.021372781162165205,0.13366774818602742
56,0.5829782817079555,0.5379810645771681,0.0,0.7458882915802107,0.23794428170578896,0.0901404156052722,0.02565103297635539,0.12761547885793917
57,0.5643830586080184,0.6484583574236099,0.0,0.6542988463441461,0.15735469805423385,0.07590197330390827,0.029276398680116323,0.15696636753251536
58,0.5465391188365486,0.7051622241892016,0.0,0.7974967071895238,0.180781486991276,0.09450927299570201,0.03323251895114189,0.16488393761816972
59,0.5003913962773829,0.5876910318333932,0.0,0.7558177538036834,0.19432478021422428,0.13744416298915893,0.036556078811402506,0.21428538684601012
60,0.6136838654178617,0.5742408547365595,0.0,0.6974691572161911,0.23796917394555966,0.13948654780819267,0.05514485504985052,0.20537427950510542
61,0.6550092520854135,0.7552092081725875,0.0,0.49309095670417996,0.48507124683674213,0.3073420815399439,0.05723101095175984,0.11955109742528902
62,0.6050517929034377,0.7481190181697465,0.0,0.22720854101126003,0.5214828492582868,0.363055543334455,0.05835323594534672,0.11828328470782187
63,0.6311358312788268,0.7552092081725875,0.0,0.25059949370443296,0.7275191091533573,0.2706391985809586,0.049376051926944484,0.1433880250440947
64,0.5639358432763029,0.751664113171167,0.0,0.1885745274997846,0.726490868172059,0.26296524456367637,0.052742726907705144,0.12834384523063125
65,0.6258302530416641,0.7623010030169866,0.0,0.16601085997850767,0.6956238525938034,0.44306343692325567,0.05330383940449859,0.18676224253790807
66,0.6682724771380436,0.7552092081725875,0.0,0.32144254458042026,0.5751728573935047,0.2557348976044994,0.04713160193977071,0.21801940257851432
67,0.716019318751217,0.7764813830226687,0.0,0.39747525428750646,0.5372141065308258,0.2293487913180532,0.05105938941732481,0.1800453388947383
68,0.6629668989008809,0.6488499387637396,0.0,0.6730346623148189,0.2769338265999991,0.13023442807510602,0.053864951901292035,0.20230148387031072
69,0.6355565860562472,0.5743981292092346,0.0,0.6472521312178106,0.23045618537270873,0.019170455715442708,0.07350265742847685,0.19011955628703567
70,0.6443985759712726,0.6453048437623191,0.0,0.7444816007638793,0.22105713094030677,0.046671404790339134,0.0830415698739654,0.2361864532148951
71,0.49054689465742707,0.5424906693548918,0.0,1.0,0.0,0.1105391708711109,0.08977430390519386,0.23321039373897354
72,0.6647355850999966,0.6346695587580575,0.0,0.895976795256856,0.0682915406797012,0.04959741902208341,0.09314097888595453,0.24343142247826663
73,0.6205952877516142,0.6540720931931749,0.0,0.8088236795060888,0.330600857283121,0.15522518852423958,0.1096743957371361,0.1800487531121103
74,0.5996198799377669,0.7263910683172192,0.0,0.5430932557867969,0.4537236195521441,0.23377948484385522,0.10406142297832308,0.18029685290780856
75,0.846462087556831,0.8235786682226183,0.0,0.35535664626654023,0.6333026198837266,0.24267582275458283,0.11082803317565874,0.13069737907239254
76,0.7247191220516475,0.7587077627688288,0.0,0.3959629851539233,0.4805332000477717,0.15859212128646416,0.09333191727674044,0.18562644622549138
77,0.8180017073490072,0.7862163519129436,0.0,0.4208116326814237,0.4795860184113678,0.3084390008108949,0.0865024821895333,0.13877996966435993
78,0.7197406691000897,0.8411757559050883,0.0,0.32576819534666607,0.5388250812277824,0.5487073375911612,0.0885904858823212,0.204462683466783
79,0.7752203489624115,0.8614561386723817,0.0,0.2933760535575484,0.5865849919345443,0.39145446063606126,0.11317842317320405,0.17195136757819757
80,0.8461027781388687,0.7721001655695776,0.0,0.45979910403761176,0.38459595492117,0.015786495611593884,0.13999110068188922,0.29171642262546493
81,0.7513983266955603,0.7646408620084176,0.0,0.39379939471053044,0.3845921253458206,0.06949521197381948,0.16636523582205964,0.21634529799377986
82,0.6733229841172675,0.762734310237622,0.0,0.4528865294786058,0.45948840697802046,0.017486541246392935,0.1804318518503458,0.30952156622041427
83,0.632154194869844,0.4992674716757341,0.0,0.6189964152881735,0.42112372112831126,0.04584064975425124,0.1947965781403751,0.27146556131971045
84,0.758603249102007,0.7444134390125351,0.0,0.6329985483486318,0.30700939660605725,0.13112253836719134,0.20750629973349552,0.29884644657064596
85,0.6849851686751521,0.8335559681881373,0.0,0.4710674217334813,0.6146334400556839,0.04487636451279432,0.19924051520334402,0.26378471030518097
86,0.6182780302218659,0.7066787994614254,0.0,0.28613654324318777,0.5960734031250974,0.03686903307002704,0.1845185493434572,0.23637878746018406
87,0.7419866296017866,0.8516842584262752,5.728688181964524e-05,0.1271860914397271,0.8292887975370071,0.1285290053850572,0.1950195449063896,0.27043219152845355
88,0.732795417832672,0.8530002285037602,0.04391994272839468,0.0486970282259504,0.7687310842753023,0.03432837446451554,0.17343734744465278,0.2892559099727145
89,0.875342782926042,0.9181760538535526,0.14140311995815766,0.12551826005125594,0.819421258386869,0.030491845543811937,0.12991940853307868,0.30093367145739175
90,0.7736783927703524,0.876639544651757,0.13622820496711638,0.21205932758607032,0.6137481698874276,0.5002439386250762,0.11823767459873791,0.34915835376435145
91,0.831803416168397,0.8737813218371214,0.15683238679491543,0.36839735358777287,0.5651138394758994,0.0563017107426589,0.15514175402560507,0.34495317603451203
92,0.806906347808764,0.835953601475653,0.19214020162309012,0.3326425168921749,0.6307578670640888,0.11722553907418722,0.19490559780221092,0.32783656627624813
93,0.7000074727232094,0.6298518244012152,0.09270927041145922,0.26148528126533205,0.5992449297769109,0.06518281366351214,0.21212208134817176,0.35120346997017593
94,0.5271032654138378,0.7055361522721944,0.20686293025073896,0.7077469768825773,0.2240946224548933,0.18124923975720197,0.2550308652001095,0.4367603430949768
95,0.4248153677387425,0.4652127338169093,0.1461579311491882,0.9657528420763655,0.10862909609687971,0.1552628279109879,0.26179193202480944,0.3339628103140629
96,0.7322213874122637,0.688524831758361,0.10198974526624174,0.8161279649233044,0.0791637050964834,0.12878262315767086,0.28746883407346485,0.29270313144597127
97,0.9130727764101244,0.902226862418307,0.37527120087244104,0.5368544152332286,0.37521476035167217,0.04474093262221862,0.2882435641303575,0.3066988016902779
98,0.4179685855535695,0.4180882706251766,0.33900835643745103,0.6998673309495933,0.5012429505910971,0.034859657993171554,0.2576597382246858,0.13489552692866302
99,0.2334019698384674,0.4117601155634851,0.1155209449432965,0.6037906072945751,0.8180837409003578,0.09996865813074263,0.28913364438063605,0.20148791115081066
100,0.8878069417815778,0.9292135282006417,0.32064575300837284,0.2175081470133306,0.638993562246404,0.019719946849350287,0.23133551745951825,0.2517908685427117
101,1.0,0.9999999999999999,0.37826297008421744,0.18987079665731516,0.7718785771504859,0.064931679194248,0.20459181490467873,0.27205270200502735
102,0.8966877688175153,0.8354282710352455,0.3143772314433945,0.245293279471329,0.8339413339488839,0.11528231432336601,0.1812533901457745,0.3832398739126793
103,0.976813821382451,0.8290098949908516,0.2303029845892559,0.4760948551447814,0.4860862062124664,0.08243117914379285,0.1910926554552025,0.39062626802610595
104,0.9542171720066616,0.8536580947842276,0.44072138696887664,0.22345464528675002,0.7153881709783971,0.21078264491861348,0.2335945803928901,0.3489345688867041
105,0.8730003939121639,0.7882537271578567,0.3947118288436013,0.24766989584648508,0.43665550603310405,0.023582130596826366,0.27868221457616077,0.39372080539712556
106,0.5466729034711574,0.6661138629436294,0.41774883177726246,0.7996457023231269,0.22477487566855997,0.07716323509916119,0.3147338039785225,0.4159598223822151
107,0.40729910326528895,0.46505921627832136,0.3609059232917195,0.8663346881100498,0.23313413975867253,0.09658634340580023,0.3378619205707911,0.3889576398460362
108,0.6149755366608599,0.5634124190265958,0.40089638693545926,0.6417654907810857,0.250544982400127,0.06784637562086741,0.34649570374115574,0.38522187262002017
109,0.6309773316323682,0.6203807620760893,0.3421754616988501,0.6447088316716827,0.6109372315826704,0.0,0.35948873848666374,0.3555352229806474
110,0.5666430303036112,0.6508786141625675,0.30595888596874316,0.36785289028602647,0.7428256620518165,0.033598512700782394,0.31084389806177004,0.2701715797641594
111,0.7476973344916643,0.7780029991022259,0.3114264987346283,0.2934373930297512,0.9036377211558384,0.03501398395971904,0.3396006917875286,0.3607791274088003
112,0.6119580532866483,0.8525168502265181,0.31687669628844023,0.19332538346285816,0.9364217876877965,0.10357769011706001,0.27000170939750107,0.3010726312425044
113,0.7858172603554673,0.8557211811957401,0.4226383053318237,0.27492620028445386,0.8091921000956432,0.14320780072992434,0.22835353590955865,0.37716174188799817
114,0.837635495107158,0.7468173600692747,0.3402127558408273,0.39656900979535065,0.6869935241395764,0.0015748884006297707,0.2130716210452016,0.49184043018701856
115,0.777570723964356,0.6899799383892338,0.3253317817499653,0.38284781604673795,0.9023741361744964,0.022238737867336884,0.24406193507508717,0.5234791301570175
116,0.6300157528598346,0.6729852231710002,0.2909385901812958,0.5765288612379262,0.5831057263520205,0.10951417329882894,0.30744314427383584,0.5724907747732799
117,0.6062075380661248,0.617359829190422,0.2767017688852412,0.4781125057513214,0.48471905611016447,0.10034392998603035,0.3445423122298022,0.41624101732497254
118,0.4875566558717964,0.593819827057395,0.28425019396383405,0.5912070183842302,0.4454409935621852,0.10781660917502764,0.4000137698608132,0.5917828566947035
119,0.5399100983337888,0.5160019329482047,0.3246787876797304,0.6019503415220628,0.4185152882149769,0.0972701569645503,0.42439356336410944,0.5443247663381328
120,0.6992330067318805,0.6125861702021261,0.3161269828660665,0.502027510958319,0.47125966888312026,0.08331622272203407,0.4388723685674001,0.5562795744914605
121,0.5916722159676523,0.6927156379702893,0.35115785381189774,0.5933212751912167,0.7607499607525972,0.06459815748444701,0.41728056382495526,0.44594974784616254
122,0.5884637043963726,0.758195795844074,0.37227576530022816,0.37407779756195864,0.7430496609348878,0.09727506173511397,0.38970377181797483,0.42847441878742026
123,0.7042019259748574,0.826751207280578,0.4542101752577576,0.200820865602175,0.8903515347713813,0.1547715389192796,0.37606410696602216,0.3753213671933925
124,0.715866248135563,0.8116924236675408,0.46852078205759584,0.017631177579436275,1.0,0.07865008676653838,0.3301802830985254,0.3785337109967603
125,0.7299683915072696,0.754634918830773,0.4814545559397808,0.11546537677491558,0.8501528652868724,0.15850253685747553,0.278880213991824,0.3657950110536197
126,0.718685162618531,0.7130747590789385,0.4105139378028686,0.171869342658232,0.8736584343332134,0.18570369090544925,0.23221193760776174,0.5186647126508848
127,0.5084545998415806,0.6540779861713756,0.2250095430397298,0.5100039609873386,0.7113638247033127,0.1123452663742492,0.28182950380962957,0.46962345766542757
128,0.4433834783491494,0.565350038925111,0.30521450022637864,0.4287381441663833,0.7573238930777764,0.07728211641367812,0.3447320372379112,0.6664594396052008
129,0.5473299348474753,0.630605517375947,0.34876927727442764,0.4573193707991124,0.5384137095202812,0.058015455321882584,0.4100075104876899,0.5420918909382978
130,0.4395268158202813,0.6234614945678874,0.3470735282856844,0.7325922678356533,0.20978911863796446,0.046655367723056715,0.4868471285718091,0.7228208779246622
131,0.473584969199341,0.6554887269573799,0.3940342587010658,0.8968173256621852,0.05821460034946099,0.04402697708409013,0.5263228734176519,0.6029119397908319
132,0.5345970653869236,0.6818494932982394,0.496743718159235,0.7574874697906195,0.2619738138896896,0.0697682516699953,0.563870880864769,0.590927010273776
133,0.6325167462386915,0.6500325192254561,0.3330629137903083,0.4864481974806945,0.352969453491795,0.13574005767764633,0.5759171488314256,0.5920490404617488
134,0.5496836132864081,0.6234259344886471,0.36235606432247475,0.2033534741960908,0.5595875899159082,0.2641362202242306,0.5195997817751581,0.4863966142271557
135,0.6952110527439063,0.7874789995248257,0.47734542519373946,0.14583008691696203,0.7384127421695479,0.28005259860538245,0.5223226106543979,0.527561186656133
136,0.6616973131780829,0.8144844371388632,0.4609208560722472,0.0,0.9555101636840417,0.20517573848044396,0.4680156148208761,0.5154302811372652
137,0.7542206709502449,0.8462922620099249,0.46782531931230537,0.124522273989436,0.8838802398397685,0.134235797793898,0.3897384055783422,0.5398005789319962
138,0.7512197244557431,0.6809030989734418,0.4892533437875528,0.404597746593419,0.6296259607546089,0.11979325771024311,0.37026355386837984,0.6037536593183467
139,0.8221286690340209,0.7473577728106433,0.5589557441651879,0.11843271607606004,0.760977613688814,0.3880624026870063,0.4203410986607448,0.6586666364030437
140,0.5555558503365887,0.7361928371325004,0.5465293983865341,0.13388153475356118,0.9177303005833437,0.3822643966014362,0.5147584988413123,0.754208158341605
141,0.47716260250607134,0.6400234177196257,0.49096414013058737,0.24088435138465997,0.6348991813355935,0.13999304759302666,0.6101200339305897,0.8795562588570203
142,0.3900651940278904,0.6669399599500876,0.45231663376171827,0.32096170930116424,0.6387058858226866,0.1618972152247889,0.7386033233786535,0.9117000706638292
143,0.36939150188697123,0.6715291809174991,0.4315058945337048,0.37477628483741016,0.5367293193108276,0.1326321717214859,0.806291880938627,0.8701397289855249
144,0.4707581537520594,0.7560332349334361,0.433788032044754,0.40990619123223,0.6168007505671531,0.1434862273392845,0.8300416436568712,0.8397022838414709
145,0.36379215265397047,0.004750268422589292,1.0,0.40459673161346094,0.6669012721969305,0.16810574245133653,0.8254208003270481,0.9999999999999998
146,0.4304194648518064,0.004430583984253861,0.7337975034758816,0.23742948813733927,0.685619542713114,0.05719175229375477,0.7704482265234825,0.8039690700312385
147,0.6106131831139437,0.0042955622446207604,0.7738706320900871,0.17734249457235768,0.8672074067908742,0.0631948930371032,0.7692806918497622,0.8751425430062443
148,0.4808443702150256,0.005235195371934806,0.7487093551960443,0.06345579926285799,0.9148289817472919,0.19294116604753567,0.6563798475179192,0.8017932462036894
149,0.5878876478167062,0.004473295237476046,0.872619620260537,0.21848019280918346,0.9160477409109071,0.14575430329831643,0.5867246898214619,0.9058051956185174
150,0.5280219211217306,0.004284747217362014,0.3469993608693551,0.36555849085775954,0.9395295506335184,0.2335311527165521,0.4826121982147671,0.7387685142822333
151,0.4965095864124991,0.0028716826207817563,0.7764836204392721,0.5368929288772577,0.7468521414003706,0.0906042610031616,0.47350044944156305,0.9801986340681379
152,0.3102641815049988,0.0027622452652648396,0.8160545149605647,0.6481565053926264,0.6810337813300784,0.01835720120184104,0.6141124694516822,0.9111478187277642
153,0.0933907215802805,0.0035576127655722323,0.7472509075674253,0.6428454743400629,0.6912213153285696,0.04289098275263914,0.7280864860885888,0.8921862444286742
154,0.0,0.0,0.681370134171606,0.849974750996433,0.5323814894442467,0.02803713199706085,0.7968761262189166,0.8949123718122411
155,0.010900124348679319,0.0009338749558042685,0.6473704461941556,0.9492003367426038,0.5563996254501702,0.0709353612278249,0.8754111731209953,0.7206259538270618
156,0.11025302177719376,0.0035358366704729676,0.6944457503731764,0.7202895029680734,0.7458578796028845,0.041449190808254925,1.0,0.9265928219703374
